period,stay_date,iso_year,iso_week,month,day_of_week,season,is_holiday_period,is_weekend,previous_occupancy,rolling_7_day_occupancy,known_reservations_30d_before,known_guest_count_30d_before,known_average_nights_30d_before,occupied_accommodations,active_reservations,guests_on_site,average_nights,occupancy_rate
2025-W36-D0,2025-09-01,2025,36,9,0,3,0,0,72.5,76.66666666666666,42,142.79999999999998,4.8,76.0,76.0,216.0,9.13157894736842,63.33333333333333
2025-W36-D1,2025-09-02,2025,36,9,1,3,0,0,63.33333333333333,75.83333333333333,42,142.79999999999998,4.8,66.0,66.0,180.0,9.196969696969695,55.00000000000001
2025-W36-D2,2025-09-03,2025,36,9,2,3,0,0,55.00000000000001,73.21428571428571,42,142.79999999999998,4.8,53.0,53.0,155.0,9.60377358490566,44.166666666666664
2025-W36-D3,2025-09-04,2025,36,9,3,3,0,0,44.166666666666664,67.97619047619047,42,142.79999999999998,4.8,50.0,50.0,144.0,9.42,41.66666666666667
2025-W36-D4,2025-09-05,2025,36,9,4,3,0,1,41.66666666666667,62.142857142857146,42,142.79999999999998,4.8,46.0,46.0,136.0,9.304347826086955,38.333333333333336
2025-W36-D5,2025-09-06,2025,36,9,5,3,0,1,38.333333333333336,56.30952380952381,42,142.79999999999998,4.8,41.0,41.0,121.0,8.024390243902438,34.166666666666664
2025-W36-D6,2025-09-07,2025,36,9,6,3,0,0,34.166666666666664,49.88095238095237,42,142.79999999999998,4.8,38.0,38.0,101.0,7.947368421052632,31.666666666666664
2025-W37-D0,2025-09-08,2025,37,9,0,3,0,0,31.666666666666664,44.04761904761904,42,142.79999999999998,4.8,34.0,34.0,87.0,7.647058823529412,28.333333333333332
2025-W37-D1,2025-09-09,2025,37,9,1,3,0,0,28.333333333333332,39.04761904761904,42,142.79999999999998,4.8,24.0,24.0,65.0,8.291666666666666,20.0
2025-W37-D2,2025-09-10,2025,37,9,2,3,0,0,20.0,34.04761904761905,42,142.79999999999998,4.8,20.0,20.0,58.0,7.75,16.666666666666664
2025-W37-D3,2025-09-11,2025,37,9,3,3,0,0,16.666666666666664,30.11904761904762,42,142.79999999999998,4.8,16.0,16.0,42.0,7.25,13.333333333333334
2025-W37-D4,2025-09-12,2025,37,9,4,3,0,1,13.333333333333334,26.071428571428573,42,142.79999999999998,4.8,13.0,13.0,40.0,7.384615384615385,10.833333333333334
2025-W37-D5,2025-09-13,2025,37,9,5,3,0,1,10.833333333333334,22.142857142857142,42,142.79999999999998,4.8,17.0,17.0,55.0,4.294117647058823,14.166666666666666
2025-W37-D6,2025-09-14,2025,37,9,6,3,0,0,14.166666666666666,19.285714285714285,42,142.79999999999998,4.8,15.0,15.0,52.0,3.533333333333333,12.5
2025-W38-D0,2025-09-15,2025,38,9,0,3,0,0,12.5,16.547619047619047,42,142.79999999999998,4.8,11.0,11.0,37.0,4.636363636363637,9.166666666666666
2025-W38-D1,2025-09-16,2025,38,9,1,3,0,0,9.166666666666666,13.809523809523808,42,142.79999999999998,4.8,14.0,14.0,42.0,4.428571428571429,11.666666666666666
2025-W38-D2,2025-09-17,2025,38,9,2,3,0,0,11.666666666666666,12.61904761904762,42,142.79999999999998,4.8,12.0,12.0,36.0,4.333333333333333,10.0
2025-W38-D3,2025-09-18,2025,38,9,3,3,0,0,10.0,11.666666666666668,42,142.79999999999998,4.8,10.0,10.0,26.0,4.3,8.333333333333332
2025-W38-D4,2025-09-19,2025,38,9,4,3,0,1,8.333333333333332,10.95238095238095,42,142.79999999999998,4.8,16.0,16.0,44.0,3.875,13.333333333333334
2025-W38-D5,2025-09-20,2025,38,9,5,3,0,1,13.333333333333334,11.309523809523808,42,142.79999999999998,4.8,16.0,16.0,41.0,3.375,13.333333333333334
2025-W38-D6,2025-09-21,2025,38,9,6,3,0,0,13.333333333333334,11.19047619047619,42,142.79999999999998,4.8,20.0,20.0,54.0,3.7,16.666666666666664
2025-W39-D0,2025-09-22,2025,39,9,0,3,0,0,16.666666666666664,11.785714285714286,42,142.79999999999998,4.8,13.0,13.0,43.0,4.3076923076923075,10.833333333333334
2025-W39-D1,2025-09-23,2025,39,9,1,3,0,0,10.833333333333334,12.023809523809524,42,142.79999999999998,4.8,12.0,12.0,42.0,4.083333333333333,10.0
2025-W39-D2,2025-09-24,2025,39,9,2,3,0,0,10.0,11.785714285714286,42,142.79999999999998,4.8,10.0,10.0,37.0,4.1,8.333333333333332
2025-W39-D3,2025-09-25,2025,39,9,3,3,0,0,8.333333333333332,11.547619047619047,42,142.79999999999998,4.8,14.0,14.0,45.0,3.857142857142857,11.666666666666666
2025-W39-D4,2025-09-26,2025,39,9,4,3,0,1,11.666666666666666,12.023809523809524,42,142.79999999999998,4.8,13.0,13.0,37.0,3.1538461538461537,10.833333333333334
2025-W39-D5,2025-09-27,2025,39,9,5,3,0,1,10.833333333333334,11.666666666666668,42,142.79999999999998,4.8,15.0,15.0,40.0,3.1333333333333333,12.5
2025-W39-D6,2025-09-28,2025,39,9,6,3,0,0,12.5,11.547619047619047,42,142.79999999999998,4.8,13.0,13.0,43.0,4.153846153846154,10.833333333333334
2025-W40-D0,2025-09-29,2025,40,9,0,3,0,0,10.833333333333334,10.714285714285714,42,142.79999999999998,4.8,15.0,15.0,47.0,4.333333333333333,12.5
2025-W40-D1,2025-09-30,2025,40,9,1,3,0,0,12.5,10.95238095238095,42,142.79999999999998,4.8,12.0,12.0,42.0,4.5,10.0
2025-W40-D2,2025-10-01,2025,40,10,2,3,0,0,10.0,10.95238095238095,42,142.79999999999998,4.8,13.0,13.0,42.0,4.384615384615385,10.833333333333334
2025-W40-D3,2025-10-02,2025,40,10,3,3,0,0,10.833333333333334,11.30952380952381,42,142.79999999999998,4.8,13.0,13.0,46.0,4.615384615384615,10.833333333333334
2025-W40-D4,2025-10-03,2025,40,10,4,3,0,1,10.833333333333334,11.19047619047619,42,142.79999999999998,4.8,8.0,8.0,32.0,5.0,6.666666666666667
2025-W40-D5,2025-10-04,2025,40,10,5,3,0,1,6.666666666666667,10.595238095238097,42,142.79999999999998,4.8,7.0,7.0,24.0,4.571428571428571,5.833333333333333
2025-W40-D6,2025-10-05,2025,40,10,6,3,0,0,5.833333333333333,9.642857142857142,42,142.79999999999998,4.8,7.0,7.0,19.0,4.0,5.833333333333333
2025-W41-D0,2025-10-06,2025,41,10,0,3,0,0,5.833333333333333,8.928571428571429,42,142.79999999999998,4.8,6.0,6.0,13.0,4.333333333333333,5.0
2025-W41-D1,2025-10-07,2025,41,10,1,3,0,0,5.0,7.857142857142857,42,142.79999999999998,4.8,10.0,10.0,22.0,4.1,8.333333333333332
2025-W41-D2,2025-10-08,2025,41,10,2,3,0,0,8.333333333333332,7.619047619047619,42,142.79999999999998,4.8,9.0,9.0,21.0,4.222222222222222,7.5
2025-W41-D3,2025-10-09,2025,41,10,3,3,0,0,7.5,7.142857142857143,42,142.79999999999998,4.8,5.0,5.0,13.0,4.0,4.166666666666666
2025-W41-D4,2025-10-10,2025,41,10,4,3,0,1,4.166666666666666,6.190476190476191,42,142.79999999999998,4.8,9.0,9.0,23.0,3.2222222222222223,7.5
2025-W41-D5,2025-10-11,2025,41,10,5,3,0,1,7.5,6.309523809523809,42,142.79999999999998,4.8,12.0,12.0,30.0,3.0,10.0
2025-W41-D6,2025-10-12,2025,41,10,6,3,0,0,10.0,6.904761904761904,42,142.79999999999998,4.8,7.0,7.0,13.0,2.857142857142857,5.833333333333333
2025-W42-D0,2025-10-13,2025,42,10,0,3,1,0,5.833333333333333,6.904761904761904,42,142.79999999999998,4.8,3.0,3.0,10.0,4.666666666666667,2.5
2025-W42-D1,2025-10-14,2025,42,10,1,3,1,0,2.5,6.547619047619047,42,142.79999999999998,4.8,6.0,6.0,19.0,9.333333333333334,5.0
2025-W42-D2,2025-10-15,2025,42,10,2,3,1,0,5.0,6.071428571428571,42,142.79999999999998,4.8,13.0,13.0,44.0,7.076923076923077,10.833333333333334
2025-W42-D3,2025-10-16,2025,42,10,3,3,1,0,10.833333333333334,6.547619047619048,42,142.79999999999998,4.8,18.0,18.0,58.0,6.944444444444445,15.0
2025-W42-D4,2025-10-17,2025,42,10,4,3,1,1,15.0,8.095238095238095,42,142.79999999999998,4.8,22.0,22.0,75.0,7.181818181818182,18.333333333333332
2025-W42-D5,2025-10-18,2025,42,10,5,3,1,1,18.333333333333332,9.642857142857142,42,142.79999999999998,4.8,27.0,27.0,91.0,7.333333333333333,22.5
2025-W42-D6,2025-10-19,2025,42,10,6,3,1,0,22.5,11.428571428571429,42,142.79999999999998,4.8,33.0,33.0,102.0,7.575757575757576,27.500000000000004
2025-W43-D0,2025-10-20,2025,43,10,0,3,1,0,27.500000000000004,14.523809523809524,42,142.79999999999998,4.8,35.0,35.0,112.0,7.485714285714286,29.166666666666668
2025-W43-D1,2025-10-21,2025,43,10,1,3,1,0,29.166666666666668,18.333333333333336,42,142.79999999999998,4.8,34.0,34.0,105.0,7.823529411764706,28.333333333333332
2025-W43-D2,2025-10-22,2025,43,10,2,3,1,0,28.333333333333332,21.666666666666668,42,142.79999999999998,4.8,31.0,31.0,95.0,7.903225806451613,25.833333333333336
2025-W43-D3,2025-10-23,2025,43,10,3,3,1,0,25.833333333333336,23.809523809523807,42,142.79999999999998,4.8,30.0,30.0,92.0,8.433333333333334,25.0
2025-W43-D4,2025-10-24,2025,43,10,4,3,1,1,25.0,25.238095238095237,42,142.79999999999998,4.8,32.0,32.0,102.0,8.34375,26.666666666666668
2025-W43-D5,2025-10-25,2025,43,10,5,3,1,1,26.666666666666668,26.42857142857143,42,142.79999999999998,4.8,38.0,38.0,107.0,8.210526315789474,31.666666666666664
2025-W43-D6,2025-10-26,2025,43,10,6,3,1,0,31.666666666666664,27.73809523809524,42,142.79999999999998,4.8,37.0,37.0,110.0,8.567567567567568,30.833333333333336
2025-W44-D0,2025-10-27,2025,44,10,0,3,0,0,30.833333333333336,28.21428571428572,42,142.79999999999998,4.8,35.0,35.0,107.0,8.628571428571428,29.166666666666668
2025-W44-D1,2025-10-28,2025,44,10,1,3,0,0,29.166666666666668,28.214285714285715,42,142.79999999999998,4.8,28.0,28.0,84.0,8.75,23.333333333333332
2025-W44-D2,2025-10-29,2025,44,10,2,3,0,0,23.333333333333332,27.500000000000004,42,142.79999999999998,4.8,24.0,24.0,74.0,9.125,20.0
2025-W44-D3,2025-10-30,2025,44,10,3,3,0,0,20.0,26.666666666666668,42,142.79999999999998,4.8,24.0,24.0,72.0,8.958333333333334,20.0
2025-W44-D4,2025-10-31,2025,44,10,4,3,0,1,20.0,25.952380952380956,42,142.79999999999998,4.8,26.0,26.0,76.0,7.8076923076923075,21.666666666666668
2025-W44-D5,2025-11-01,2025,44,11,5,3,0,1,21.666666666666668,25.238095238095237,42,142.79999999999998,4.8,21.0,21.0,61.0,7.0476190476190474,17.5
2025-W44-D6,2025-11-02,2025,44,11,6,3,0,0,17.5,23.214285714285715,42,142.79999999999998,4.8,16.0,16.0,47.0,6.75,13.333333333333334
2025-W45-D0,2025-11-03,2025,45,11,0,3,0,0,13.333333333333334,20.714285714285715,42,142.79999999999998,4.8,11.0,11.0,30.0,8.454545454545455,9.166666666666666
2025-W45-D1,2025-11-04,2025,45,11,1,3,0,0,9.166666666666666,17.857142857142858,42,142.79999999999998,4.8,9.0,9.0,23.0,9.666666666666666,7.5
2025-W45-D2,2025-11-05,2025,45,11,2,3,0,0,7.5,15.595238095238097,42,142.79999999999998,4.8,8.0,8.0,21.0,9.625,6.666666666666667
2025-W45-D3,2025-11-06,2025,45,11,3,3,0,0,6.666666666666667,13.690476190476192,42,142.79999999999998,4.8,7.0,7.0,19.0,9.0,5.833333333333333
2025-W45-D4,2025-11-07,2025,45,11,4,3,0,1,5.833333333333333,11.666666666666668,42,142.79999999999998,4.8,6.0,6.0,16.0,8.166666666666666,5.0
2025-W45-D5,2025-11-08,2025,45,11,5,3,0,1,5.0,9.285714285714286,42,142.79999999999998,4.8,3.0,3.0,6.0,8.666666666666666,2.5
2025-W45-D6,2025-11-09,2025,45,11,6,3,0,0,2.5,7.142857142857143,42,142.79999999999998,4.8,4.0,4.0,10.0,5.25,3.3333333333333335
2025-W46-D0,2025-11-10,2025,46,11,0,3,0,0,3.3333333333333335,5.714285714285714,42,142.79999999999998,4.8,4.0,4.0,11.0,5.25,3.3333333333333335
2025-W46-D1,2025-11-11,2025,46,11,1,3,0,0,3.3333333333333335,4.8809523809523805,42,142.79999999999998,4.8,3.0,3.0,9.0,6.333333333333333,2.5
2025-W46-D2,2025-11-12,2025,46,11,2,3,0,0,2.5,4.166666666666667,42,142.79999999999998,4.8,3.0,3.0,15.0,5.0,2.5
2025-W46-D3,2025-11-13,2025,46,11,3,3,0,0,2.5,3.5714285714285716,42,142.79999999999998,4.8,5.0,5.0,21.0,5.2,4.166666666666666
2025-W46-D4,2025-11-14,2025,46,11,4,3,0,1,4.166666666666666,3.333333333333333,42,142.79999999999998,4.8,6.0,6.0,22.0,5.0,5.0
2025-W46-D5,2025-11-15,2025,46,11,5,3,0,1,5.0,3.333333333333333,42,142.79999999999998,4.8,5.0,5.0,14.0,5.8,4.166666666666666
2025-W46-D6,2025-11-16,2025,46,11,6,3,0,0,4.166666666666666,3.5714285714285716,42,142.79999999999998,4.8,4.0,4.0,11.0,5.5,3.3333333333333335
2025-W47-D0,2025-11-17,2025,47,11,0,3,0,0,3.3333333333333335,3.5714285714285716,42,142.79999999999998,4.8,3.0,3.0,7.0,6.0,2.5
2025-W47-D1,2025-11-18,2025,47,11,1,3,0,0,2.5,3.452380952380952,42,142.79999999999998,4.8,2.0,2.0,6.0,7.0,1.6666666666666667
2025-W47-D2,2025-11-19,2025,47,11,2,3,0,0,1.6666666666666667,3.333333333333333,42,142.79999999999998,4.8,2.0,2.0,6.0,7.0,1.6666666666666667
2025-W47-D3,2025-11-20,2025,47,11,3,3,0,0,1.6666666666666667,3.2142857142857144,42,142.79999999999998,4.8,1.0,1.0,4.0,7.0,0.8333333333333334
2025-W47-D4,2025-11-21,2025,47,11,4,3,0,1,0.8333333333333334,2.738095238095238,42,142.79999999999998,4.8,1.0,1.0,4.0,7.0,0.8333333333333334
2025-W47-D5,2025-11-22,2025,47,11,5,3,0,1,0.8333333333333334,2.142857142857143,42,142.79999999999998,4.8,0.0,0.0,0.0,0.0,0.0
2025-W47-D6,2025-11-23,2025,47,11,6,3,0,0,0.0,1.5476190476190474,42,142.79999999999998,4.8,1.0,1.0,1.0,4.0,0.8333333333333334
2025-W48-D0,2025-11-24,2025,48,11,0,3,0,0,0.8333333333333334,1.1904761904761905,42,142.79999999999998,4.8,3.0,3.0,6.0,4.333333333333333,2.5
2025-W48-D1,2025-11-25,2025,48,11,1,3,0,0,2.5,1.1904761904761905,42,142.79999999999998,4.8,5.0,5.0,10.0,4.4,4.166666666666666
2025-W48-D2,2025-11-26,2025,48,11,2,3,0,0,4.166666666666666,1.5476190476190474,42,142.79999999999998,4.8,6.0,6.0,12.0,4.5,5.0
2025-W48-D3,2025-11-27,2025,48,11,3,3,0,0,5.0,2.0238095238095233,42,142.79999999999998,4.8,10.0,10.0,23.0,4.8,8.333333333333332
2025-W48-D4,2025-11-28,2025,48,11,4,3,0,1,8.333333333333332,3.095238095238095,42,142.79999999999998,4.8,12.0,12.0,35.0,4.583333333333333,10.0
2025-W48-D5,2025-11-29,2025,48,11,5,3,0,1,10.0,4.404761904761904,42,142.79999999999998,4.8,12.0,12.0,35.0,4.333333333333333,10.0
2025-W48-D6,2025-11-30,2025,48,11,6,3,0,0,10.0,5.833333333333333,42,142.79999999999998,4.8,10.0,10.0,25.0,4.9,8.333333333333332
2025-W49-D0,2025-12-01,2025,49,12,0,0,0,0,8.333333333333332,6.904761904761904,42,142.79999999999998,4.8,10.0,10.0,23.0,4.9,8.333333333333332
2025-W49-D1,2025-12-02,2025,49,12,1,0,0,0,8.333333333333332,7.738095238095236,42,142.79999999999998,4.8,12.0,12.0,35.0,4.166666666666667,10.0
2025-W49-D2,2025-12-03,2025,49,12,2,0,0,0,10.0,8.571428571428571,42,142.79999999999998,4.8,10.0,10.0,32.0,4.4,8.333333333333332
2025-W49-D3,2025-12-04,2025,49,12,3,0,0,0,8.333333333333332,9.047619047619047,42,142.79999999999998,4.8,12.0,12.0,38.0,4.333333333333333,10.0
2025-W49-D4,2025-12-05,2025,49,12,4,0,0,1,10.0,9.285714285714286,42,142.79999999999998,4.8,8.0,8.0,22.0,4.375,6.666666666666667
2025-W49-D5,2025-12-06,2025,49,12,5,0,0,1,6.666666666666667,8.809523809523808,42,142.79999999999998,4.8,8.0,8.0,23.0,4.0,6.666666666666667
2025-W49-D6,2025-12-07,2025,49,12,6,0,0,0,6.666666666666667,8.333333333333332,42,142.79999999999998,4.8,7.0,7.0,17.0,3.857142857142857,5.833333333333333
2025-W50-D0,2025-12-08,2025,50,12,0,0,0,0,5.833333333333333,7.976190476190475,42,142.79999999999998,4.8,6.0,6.0,11.0,4.5,5.0
2025-W50-D1,2025-12-09,2025,50,12,1,0,0,0,5.0,7.5,42,142.79999999999998,4.8,8.0,8.0,15.0,4.0,6.666666666666667
2025-W50-D2,2025-12-10,2025,50,12,2,0,0,0,6.666666666666667,7.023809523809525,42,142.79999999999998,4.8,12.0,12.0,22.0,4.166666666666667,10.0
2025-W50-D3,2025-12-11,2025,50,12,3,0,0,0,10.0,7.261904761904762,42,142.79999999999998,4.8,13.0,13.0,27.0,4.076923076923077,10.833333333333334
2025-W50-D4,2025-12-12,2025,50,12,4,0,0,1,10.833333333333334,7.380952380952381,42,142.79999999999998,4.8,13.0,13.0,29.0,4.0,10.833333333333334
2025-W50-D5,2025-12-13,2025,50,12,5,0,0,1,10.833333333333334,7.976190476190476,42,142.79999999999998,4.8,11.0,11.0,28.0,3.909090909090909,9.166666666666666
2025-W50-D6,2025-12-14,2025,50,12,6,0,0,0,9.166666666666666,8.333333333333332,42,142.79999999999998,4.8,14.0,14.0,31.0,4.142857142857143,11.666666666666666
2025-W51-D0,2025-12-15,2025,51,12,0,0,0,0,11.666666666666666,9.166666666666668,42,142.79999999999998,4.8,14.0,14.0,31.0,4.357142857142857,11.666666666666666
2025-W51-D1,2025-12-16,2025,51,12,1,0,0,0,11.666666666666666,10.11904761904762,42,142.79999999999998,4.8,10.0,10.0,17.0,4.7,8.333333333333332
2025-W51-D2,2025-12-17,2025,51,12,2,0,0,0,8.333333333333332,10.357142857142858,42,142.79999999999998,4.8,15.0,15.0,35.0,4.6,12.5
2025-W51-D3,2025-12-18,2025,51,12,3,0,0,0,12.5,10.714285714285714,42,142.79999999999998,4.8,16.0,16.0,40.0,4.5625,13.333333333333334
2025-W51-D4,2025-12-19,2025,51,12,4,0,0,1,13.333333333333334,11.071428571428571,42,142.79999999999998,4.8,16.0,16.0,44.0,4.375,13.333333333333334
2025-W51-D5,2025-12-20,2025,51,12,5,0,1,1,13.333333333333334,11.428571428571429,42,142.79999999999998,4.8,14.0,14.0,37.0,4.857142857142857,11.666666666666666
2025-W51-D6,2025-12-21,2025,51,12,6,0,1,0,11.666666666666666,11.785714285714286,42,142.79999999999998,4.8,13.0,13.0,37.0,6.461538461538462,10.833333333333334
2025-W52-D0,2025-12-22,2025,52,12,0,0,1,0,10.833333333333334,11.666666666666666,42,142.79999999999998,4.8,13.0,13.0,40.0,6.230769230769231,10.833333333333334
2025-W52-D1,2025-12-23,2025,52,12,1,0,1,0,10.833333333333334,11.54761904761905,42,142.79999999999998,4.8,15.0,15.0,48.0,6.933333333333334,12.5
2025-W52-D2,2025-12-24,2025,52,12,2,0,1,0,12.5,12.142857142857142,42,142.79999999999998,4.8,20.0,20.0,62.0,6.95,16.666666666666664
2025-W52-D3,2025-12-25,2025,52,12,3,0,1,0,16.666666666666664,12.738095238095235,42,142.79999999999998,4.8,22.0,22.0,70.0,6.863636363636363,18.333333333333332
2025-W52-D4,2025-12-26,2025,52,12,4,0,1,1,18.333333333333332,13.452380952380953,42,142.79999999999998,4.8,20.0,20.0,58.0,7.25,16.666666666666664
2025-W52-D5,2025-12-27,2025,52,12,5,0,1,1,16.666666666666664,13.928571428571429,42,142.79999999999998,4.8,21.0,21.0,60.0,7.523809523809524,17.5
2025-W52-D6,2025-12-28,2025,52,12,6,0,1,0,17.5,14.76190476190476,42,142.79999999999998,4.8,19.0,19.0,49.0,8.631578947368421,15.833333333333332
2026-W01-D0,2025-12-29,2026,1,12,0,0,1,0,15.833333333333332,15.476190476190478,42,142.79999999999998,4.8,21.0,21.0,63.0,8.619047619047619,17.5
2026-W01-D1,2025-12-30,2026,1,12,1,0,1,0,17.5,16.428571428571427,42,142.79999999999998,4.8,20.0,20.0,59.0,9.35,16.666666666666664
2026-W01-D2,2025-12-31,2026,1,12,2,0,1,0,16.666666666666664,17.023809523809522,42,142.79999999999998,4.8,18.0,18.0,54.0,9.77777777777778,15.0
2026-W01-D3,2026-01-01,2026,1,1,3,0,1,0,15.0,16.785714285714285,42,142.79999999999998,4.8,16.0,16.0,47.0,10.375,13.333333333333334
2026-W01-D4,2026-01-02,2026,1,1,4,0,1,1,13.333333333333334,16.07142857142857,42,142.79999999999998,4.8,14.0,14.0,40.0,10.857142857142858,11.666666666666666
2026-W01-D5,2026-01-03,2026,1,1,5,0,1,1,11.666666666666666,15.357142857142858,42,142.79999999999998,4.8,12.0,12.0,35.0,11.0,10.0
2026-W01-D6,2026-01-04,2026,1,1,6,0,1,0,10.0,14.285714285714286,42,142.79999999999998,4.8,11.0,11.0,34.0,11.363636363636363,9.166666666666666
2026-W02-D0,2026-01-05,2026,2,1,0,0,1,0,9.166666666666666,13.333333333333332,42,142.79999999999998,4.8,10.0,10.0,30.0,11.8,8.333333333333332
2026-W02-D1,2026-01-06,2026,2,1,1,0,0,0,8.333333333333332,12.023809523809524,42,142.79999999999998,4.8,9.0,9.0,29.0,11.555555555555555,7.5
2026-W02-D2,2026-01-07,2026,2,1,2,0,0,0,7.5,10.714285714285714,42,142.79999999999998,4.8,6.0,6.0,20.0,13.333333333333334,5.0
2026-W02-D3,2026-01-08,2026,2,1,3,0,0,0,5.0,9.285714285714286,42,142.79999999999998,4.8,6.0,6.0,20.0,13.333333333333334,5.0
2026-W02-D4,2026-01-09,2026,2,1,4,0,0,1,5.0,8.095238095238095,42,142.79999999999998,4.8,5.0,5.0,19.0,14.0,4.166666666666666
2026-W02-D5,2026-01-10,2026,2,1,5,0,0,1,4.166666666666666,7.023809523809524,42,142.79999999999998,4.8,4.0,4.0,17.0,14.0,3.3333333333333335
2026-W02-D6,2026-01-11,2026,2,1,6,0,0,0,3.3333333333333335,6.071428571428571,42,142.79999999999998,4.8,3.0,3.0,13.0,14.0,2.5
2026-W03-D0,2026-01-12,2026,3,1,0,0,0,0,2.5,5.1190476190476195,42,142.79999999999998,4.8,2.0,2.0,8.0,14.0,1.6666666666666667
2026-W03-D1,2026-01-13,2026,3,1,1,0,0,0,1.6666666666666667,4.166666666666666,42,142.79999999999998,4.8,1.0,1.0,4.0,14.0,0.8333333333333334
